solid_SIDIS_mrpc_forwardangle_19  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_19  |                               0*cm 0*cm 0.0875*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0075*cm 0*deg 360*deg  |          SL_MMMylar  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_20  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_20  |                                0*cm 0*cm 0.115*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                          96*cm 210*cm 0.02*cm 0*deg 360*deg  |         G4_GRAPHITE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_21  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_21  |                                 0*cm 0*cm 0.17*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120007 
solid_SIDIS_mrpc_forwardangle_22  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_22  |                               0*cm 0*cm 0.2175*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |         SL_MRPC_Gas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100006 
solid_SIDIS_mrpc_forwardangle_23  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_23  |                                0*cm 0*cm 0.265*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120008 
solid_SIDIS_mrpc_forwardangle_24  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_24  |                               0*cm 0*cm 0.3125*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |         SL_MRPC_Gas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100007 
solid_SIDIS_mrpc_forwardangle_25  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_25  |                                 0*cm 0*cm 0.36*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120009 
solid_SIDIS_mrpc_forwardangle_26  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_26  |                               0*cm 0*cm 0.4075*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |         SL_MRPC_Gas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100008 
solid_SIDIS_mrpc_forwardangle_27  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_27  |                                0*cm 0*cm 0.455*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120010 
solid_SIDIS_mrpc_forwardangle_28  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_28  |                               0*cm 0*cm 0.5025*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |         SL_MRPC_Gas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100009 
solid_SIDIS_mrpc_forwardangle_29  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_29  |                                 0*cm 0*cm 0.55*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120011 
solid_SIDIS_mrpc_forwardangle_30  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_30  |                               0*cm 0*cm 0.5975*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0125*cm 0*deg 360*deg  |         SL_MRPC_Gas  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4100010 
solid_SIDIS_mrpc_forwardangle_31  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_31  |                                0*cm 0*cm 0.645*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                         96*cm 210*cm 0.035*cm 0*deg 360*deg  |      G4_GLASS_PLATE  |                  no  |     1   |     1   |     1   |   1   |   1   |                flux  |                flux  |                       id manual 4120012 
solid_SIDIS_mrpc_forwardangle_32  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_32  |                                  0*cm 0*cm 0.7*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                          96*cm 210*cm 0.02*cm 0*deg 360*deg  |         G4_GRAPHITE  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_33  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_33  |                               0*cm 0*cm 0.7275*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                        96*cm 210*cm 0.0075*cm 0*deg 360*deg  |          SL_MMMylar  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_34  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_34  |                                0*cm 0*cm 0.775*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                          96*cm 210*cm 0.04*cm 0*deg 360*deg  |         SL_PCBoardM  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_mrpc_forwardangle_35  |solid_SIDIS_mrpc_forwardangle  |solid_SIDIS_mrpc_forwardangle_35  |                                0*cm 0*cm 1.115*cm  |                       0*deg 0*deg 0*deg  | 00ff00   |                Tube  |                           96*cm 210*cm 0.3*cm 0*deg 360*deg  |      SL_AlHoneycomb  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
solid_SIDIS_virtualplane_cher_lg_front  |                root  |solid_SIDIS_virtualplane_cher_lg_front  |                                   0*cm 0*cm 96*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           58*cm 127*cm 58*cm 127*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 2110000 
solid_SIDIS_virtualplane_cher_hg_front  |                root  |solid_SIDIS_virtualplane_cher_hg_front  |                                  0*cm 0*cm 305*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           83*cm 265*cm 83*cm 265*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 2210000 
solid_SIDIS_virtualplane_ec_forwardangle_front  |                root  |solid_SIDIS_virtualplane_ec_forwardangle_front  |                                  0*cm 0*cm 413*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           90*cm 265*cm 90*cm 265*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3110000 
solid_SIDIS_virtualplane_ec_forwardangle_middle  |                root  |solid_SIDIS_virtualplane_ec_forwardangle_middle  |                                0*cm 0*cm 414.6*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           90*cm 265*cm 90*cm 265*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3120000 
solid_SIDIS_virtualplane_ec_forwardangle_inner  |                root  |solid_SIDIS_virtualplane_ec_forwardangle_inner  |                                  0*cm 0*cm 440*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |             96*cm 96.1*cm 96*cm 96.1*cm 25*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3130000 
solid_SIDIS_virtualplane_ec_forwardangle_rear  |                root  |solid_SIDIS_virtualplane_ec_forwardangle_rear  |                                  0*cm 0*cm 466*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           90*cm 265*cm 90*cm 265*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3140000 
solid_SIDIS_virtualplane_ec_largeangle_front  |                root  |solid_SIDIS_virtualplane_ec_largeangle_front  |                                0*cm 0*cm -66.8*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           75*cm 144*cm 75*cm 144*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3210000 
solid_SIDIS_virtualplane_ec_largeangle_middle  |                root  |solid_SIDIS_virtualplane_ec_largeangle_middle  |                                0*cm 0*cm -65.4*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           75*cm 144*cm 75*cm 144*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3220000 
solid_SIDIS_virtualplane_ec_largeangle_inner  |                root  |solid_SIDIS_virtualplane_ec_largeangle_inner  |                                  0*cm 0*cm -40*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |             75*cm 75.1*cm 88*cm 88.1*cm 25*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3230000 
solid_SIDIS_virtualplane_ec_largeangle_rear  |                root  |solid_SIDIS_virtualplane_ec_largeangle_rear  |                                  0*cm 0*cm -14*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           89*cm 144*cm 89*cm 144*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 3240000 
solid_SIDIS_virtualplane_gem_1  |                root  |solid_SIDIS_virtualplane_gem_1  |                               0*cm 0*cm -175.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                         36*cm 87*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1110000 
solid_SIDIS_virtualplane_gem_2  |                root  |solid_SIDIS_virtualplane_gem_2  |                               0*cm 0*cm -150.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                         21*cm 98*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1210000 
solid_SIDIS_virtualplane_gem_3  |                root  |solid_SIDIS_virtualplane_gem_3  |                               0*cm 0*cm -119.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        25*cm 112*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1310000 
solid_SIDIS_virtualplane_gem_4  |                root  |solid_SIDIS_virtualplane_gem_4  |                                0*cm 0*cm -68.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        32*cm 135*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1410000 
solid_SIDIS_virtualplane_gem_5  |                root  |solid_SIDIS_virtualplane_gem_5  |                                  0*cm 0*cm 4.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        42*cm 100*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1510000 
solid_SIDIS_virtualplane_gem_6  |                root  |solid_SIDIS_virtualplane_gem_6  |                                 0*cm 0*cm 91.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Tube  |                        55*cm 123*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 1610000 
solid_SIDIS_virtualplane_mrpc_front  |                root  |solid_SIDIS_virtualplane_mrpc_front  |                                  0*cm 0*cm 408*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           96*cm 210*cm 96*cm 210*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 4110000 
solid_SIDIS_virtualplane_spd_forwardangle_front  |                root  |solid_SIDIS_virtualplane_spd_forwardangle_front  |                                0*cm 0*cm 406.5*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           96*cm 210*cm 96*cm 210*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 5110000 
solid_SIDIS_virtualplane_spd_largeangle_front  |                root  |solid_SIDIS_virtualplane_spd_largeangle_front  |                               0*cm 0*cm -67.45*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |           80*cm 135*cm 80*cm 135*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 5210000 
solid_JPsi_virtualplane_muon_forwardangle_front  |                root  |solid_JPsi_virtualplane_muon_forwardangle_front  |                                  0*cm 0*cm 520*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |         100*cm 290*cm 100*cm 290*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 6110000 
solid_JPsi_virtualplane_muon_forwardangle_back  |                root  |solid_JPsi_virtualplane_muon_forwardangle_back  |                                  0*cm 0*cm 630*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |         100*cm 290*cm 100*cm 290*cm 0.0005*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 6120000 
solid_JPsi_virtualplane_muon_endcapdonut  |                root  |solid_JPsi_virtualplane_muon_endcapdonut  |                                  0*cm 0*cm 355*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |        286*cm 286.1*cm 286*cm 286.1*cm 160*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 6210000 
solid_JPsi_virtualplane_muon_barrel_1  |                root  |solid_JPsi_virtualplane_muon_barrel_1  |                                  0*cm 0*cm -38*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |        215*cm 215.1*cm 215*cm 215.1*cm 197*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 6310000 
solid_JPsi_virtualplane_muon_barrel_2  |                root  |solid_JPsi_virtualplane_muon_barrel_2  |                                  0*cm 0*cm -38*cm  |                       0*deg 0*deg 0*deg  | CC6633   |                Cons  |        260*cm 260.1*cm 260*cm 260.1*cm 227*cm 0*deg 360*deg  |           SL_Vacuum  |                  no  |     1   |     1   |     1   |   1   |   0   |                flux  |                flux  |                       id manual 6320000 
